shipment_id,order_id,carrier,shipped_at,delivered_at,ship_from_city,ship_to_city,shipping_cost,delivery_status
SH048234,ORD052480,Ekart,2025-04-13 07:21:27,2025-04-14 17:27:52,Delhi,Hyderabad,60.99,OnTime
SH048235,ORD052481,BlueDart,2025-04-13 10:49:44,2025-04-15 01:24:33,Delhi,Hyderabad,155.21,Late_1_2d
SH048236,ORD052482,InHouse,2025-04-13 12:58:03,2025-04-14 06:18:30,Kochi,Hyderabad,58.85,OnTime
SH048237,ORD052483,Delhivery,2025-04-13 11:04:40,2025-04-14 20:55:54,Bangalore,Chennai,113.1,OnTime
SH048238,ORD052484,InHouse,2025-04-13 05:37:46,2025-04-15 04:58:11,Bangalore,Mumbai,57.78,OnTime
SH048239,ORD052485,InHouse,2025-04-13 11:47:51,2025-04-14 13:10:18,Delhi,Mumbai,65.58,OnTime
SH048240,ORD052487,Ekart,2025-04-13 12:22:25,2025-04-14 08:31:54,Delhi,Mumbai,111.71,OnTime
SH048241,ORD052488,InHouse,2025-04-13 13:31:48,2025-04-14 07:48:06,Jaipur,Bangalore,65.72,OnTime
SH048242,ORD052489,Ekart,2025-04-13 05:21:13,2025-04-14 18:28:50,Kolkata,Jaipur,97.88,OnTime
SH048243,ORD052490,Delhivery,2025-04-13 11:29:57,2025-04-14 04:19:35,Mumbai,Hyderabad,90.9,OnTime
SH048244,ORD052491,Ekart,2025-04-13 05:31:29,2025-04-15 04:42:53,Bangalore,Chennai,82.57,Late_1_2d
SH048245,ORD052492,Delhivery,2025-04-13 12:35:58,2025-04-15 17:09:34,Delhi,Hyderabad,85.43,Late_1_2d
SH048246,ORD052493,Ekart,2025-04-13 13:41:56,2025-04-14 23:41:17,Lucknow,Delhi,119.35,OnTime
SH048247,ORD052494,InHouse,2025-04-13 08:47:14,2025-04-13 17:49:06,Kochi,Bangalore,61.98,OnTime
SH048248,ORD052495,BlueDart,2025-04-13 07:37:37,2025-04-14 17:27:09,Chennai,Pune,95.97,OnTime
SH048249,ORD052496,BlueDart,2025-04-13 07:31:29,2025-04-14 15:47:35,Delhi,Mumbai,111.91,OnTime
SH048250,ORD052497,Ekart,2025-04-13 13:38:02,2025-04-14 18:52:40,Pune,Hyderabad,88.73,OnTime
SH048251,ORD052499,Delhivery,2025-04-13 12:20:20,,Bangalore,Pune,99.83,InTransit
SH048252,ORD052500,Ekart,2025-04-13 15:06:32,2025-04-14 12:34:46,Jaipur,Chandigarh,82.04,OnTime
SH048253,ORD052501,InHouse,2025-04-13 10:44:47,2025-04-14 02:55:26,Pune,Mumbai,71.79,OnTime
SH048254,ORD052502,BlueDart,2025-04-13 05:37:37,2025-04-13 21:35:18,Mumbai,Delhi,129.04,OnTime
SH048255,ORD052503,BlueDart,2025-04-13 14:46:47,2025-04-14 17:18:54,Bangalore,Hyderabad,95.45,OnTime
SH048256,ORD052504,Delhivery,2025-04-13 08:25:41,2025-04-14 17:56:48,Mumbai,Chennai,107.18,OnTime
SH048257,ORD052505,BlueDart,2025-04-13 10:38:08,2025-04-14 02:50:33,Kolkata,Lucknow,120.55,OnTime
SH048258,ORD052506,BlueDart,2025-04-13 15:28:22,2025-04-15 02:07:44,Kolkata,Delhi,93.69,OnTime
SH048259,ORD052508,BlueDart,2025-04-13 07:25:48,2025-04-15 07:16:13,Mumbai,Jaipur,84.46,Late_1_2d
SH048260,ORD052509,Delhivery,2025-04-13 15:34:13,2025-04-15 02:56:10,Kolkata,Chennai,94.5,OnTime
SH048261,ORD052510,Ekart,2025-04-13 13:48:06,2025-04-16 11:38:06,Ahmedabad,Mumbai,94.78,Late_1_2d
SH048262,ORD052511,BlueDart,2025-04-13 12:37:33,2025-04-14 14:53:17,Bangalore,Kochi,127.35,OnTime
SH048263,ORD052512,Delhivery,2025-04-13 15:59:38,2025-04-15 00:12:13,Kochi,Bangalore,98.39,Late_1_2d
SH048264,ORD052513,Delhivery,2025-04-13 07:31:47,,Kolkata,Delhi,127.48,InTransit
SH048265,ORD052514,InHouse,2025-04-13 12:51:08,2025-04-14 20:41:03,Delhi,Delhi,52.89,OnTime
SH048266,ORD052517,InHouse,2025-04-13 15:14:20,2025-04-14 14:02:10,Ahmedabad,Delhi,70.06,OnTime
SH048267,ORD052518,InHouse,2025-04-13 12:25:41,2025-04-14 07:15:34,Mumbai,Mumbai,41.35,OnTime
SH048268,ORD052519,Delhivery,2025-04-13 06:37:11,2025-04-14 09:51:27,Hyderabad,Ahmedabad,64.81,OnTime
SH048269,ORD052520,BlueDart,2025-04-13 06:37:24,,Mumbai,Ahmedabad,146.51,InTransit
SH048270,ORD052521,InHouse,2025-04-13 07:54:26,2025-04-14 05:28:42,Pune,Mumbai,66.83,OnTime
SH048271,ORD052523,Ekart,2025-04-13 16:23:29,2025-04-14 09:23:42,Hyderabad,Delhi,95.41,OnTime
SH048272,ORD052524,BlueDart,2025-04-13 10:49:04,2025-04-14 19:41:01,Bangalore,Pune,136.08,OnTime
SH048273,ORD052525,BlueDart,2025-04-13 16:23:01,2025-04-15 06:41:43,Delhi,Chennai,123.48,Late_1_2d
SH048274,ORD052526,Ekart,2025-04-13 05:50:56,2025-04-14 13:06:02,Jaipur,Pune,103.15,OnTime
SH048275,ORD052527,InHouse,2025-04-13 06:46:37,2025-04-14 19:07:56,Mumbai,Bangalore,63.37,OnTime
SH048276,ORD052528,InHouse,2025-04-13 10:24:48,2025-04-14 05:43:38,Mumbai,Bangalore,63.77,OnTime
SH048277,ORD052529,Ekart,2025-04-13 10:00:42,2025-04-14 14:42:21,Mumbai,Mumbai,57.18,OnTime
SH048278,ORD052530,BlueDart,2025-04-13 11:51:25,2025-04-15 05:01:12,Kochi,Pune,109.31,Late_1_2d
SH048279,ORD052531,BlueDart,2025-04-13 15:46:00,2025-04-14 21:29:15,Kochi,Pune,143.86,OnTime
SH048280,ORD052532,Delhivery,2025-04-13 08:51:23,2025-04-15 04:41:27,Chennai,Chennai,43.03,Late_1_2d
SH048281,ORD052533,BlueDart,2025-04-13 06:01:24,2025-04-14 05:08:56,Bangalore,Mumbai,115.58,OnTime
SH048282,ORD052535,Delhivery,2025-04-13 16:14:13,2025-04-16 13:29:31,Chandigarh,Lucknow,100.38,Late_1_2d
SH048283,ORD052536,InHouse,2025-04-13 08:45:32,2025-04-14 00:03:06,Delhi,Delhi,30.79,OnTime
SH048284,ORD052537,BlueDart,2025-04-13 16:17:38,2025-04-14 07:28:48,Kochi,Bangalore,78.72,OnTime
SH048285,ORD052539,BlueDart,2025-04-13 10:19:09,2025-04-14 03:37:02,Bangalore,Delhi,119.23,OnTime
SH048286,ORD052540,InHouse,2025-04-13 14:48:16,2025-04-14 12:04:11,Pune,Bangalore,38.46,OnTime
SH048287,ORD052541,BlueDart,2025-04-13 08:03:51,2025-04-13 23:07:29,Kolkata,Mumbai,95.18,OnTime
SH048288,ORD052542,InHouse,2025-04-13 08:30:28,2025-04-14 11:07:23,Kolkata,Hyderabad,68.04,OnTime
SH048289,ORD052543,Delhivery,2025-04-13 09:20:10,2025-04-14 14:23:15,Bangalore,Bangalore,71.15,OnTime
SH048290,ORD052544,Ekart,2025-04-13 12:52:38,2025-04-15 17:46:05,Pune,Chandigarh,86.21,OnTime
SH048291,ORD052545,InHouse,2025-04-13 13:59:08,2025-04-14 17:54:17,Bangalore,Hyderabad,59.42,OnTime
SH048292,ORD052546,Ekart,2025-04-13 14:22:32,,Pune,Chennai,131.2,InTransit
SH048293,ORD052547,BlueDart,2025-04-13 16:40:12,2025-04-15 05:25:52,Kolkata,Kolkata,84.49,Late_1_2d
SH048294,ORD052548,BlueDart,2025-04-13 13:37:02,2025-04-14 10:38:35,Kolkata,Delhi,133.07,OnTime
SH048295,ORD052549,Ekart,2025-04-13 15:36:38,2025-04-14 05:57:03,Hyderabad,Bangalore,98.51,OnTime
SH048296,ORD052550,BlueDart,2025-04-13 08:40:05,2025-04-15 06:59:05,Mumbai,Lucknow,105.37,Late_1_2d
SH048297,ORD052551,Ekart,2025-04-13 14:05:14,2025-04-15 00:09:16,Bangalore,Ahmedabad,89.23,OnTime
SH048298,ORD052552,BlueDart,2025-04-13 08:38:15,2025-04-13 22:12:14,Mumbai,Hyderabad,135.95,OnTime
SH048299,ORD052553,Delhivery,2025-04-13 15:41:23,2025-04-14 07:10:52,Bangalore,Bangalore,38.95,OnTime
SH048300,ORD052554,BlueDart,2025-04-13 08:40:53,2025-04-14 13:16:50,Mumbai,Pune,135.4,OnTime
SH048301,ORD052555,Delhivery,2025-04-13 12:06:10,2025-04-14 14:16:11,Mumbai,Delhi,99.11,OnTime
SH048302,ORD052556,Delhivery,2025-04-13 14:47:54,2025-04-14 14:00:31,Kolkata,Kochi,86.56,OnTime
SH048303,ORD052557,Delhivery,2025-04-13 14:01:34,,Delhi,Pune,75.1,InTransit
SH048304,ORD052558,Ekart,2025-04-13 07:21:31,2025-04-14 08:59:46,Bangalore,Mumbai,89.39,OnTime
SH048305,ORD052559,Ekart,2025-04-13 07:43:42,2025-04-16 13:13:02,Hyderabad,Kolkata,67.91,OnTime
SH048306,ORD052560,BlueDart,2025-04-13 10:07:02,2025-04-14 08:46:15,Mumbai,Mumbai,80.95,OnTime
SH048307,ORD052561,Ekart,2025-04-13 13:37:26,2025-04-16 17:11:14,Jaipur,Kolkata,90.36,Late_1_2d
SH048308,ORD052562,InHouse,2025-04-13 05:33:17,2025-04-14 00:05:06,Mumbai,Mumbai,52.34,OnTime
SH048309,ORD052563,Ekart,2025-04-13 08:39:08,2025-04-16 12:58:36,Pune,Kolkata,92.96,Late_1_2d
SH048310,ORD052564,InHouse,2025-04-13 09:25:24,2025-04-13 21:00:48,Pune,Delhi,60.18,OnTime
SH048311,ORD052565,InHouse,2025-04-13 13:24:36,2025-04-14 05:17:24,Kolkata,Mumbai,72.41,OnTime
SH048312,ORD052566,Ekart,2025-04-13 14:40:29,2025-04-14 19:18:39,Bangalore,Delhi,88.95,OnTime
SH048313,ORD052567,BlueDart,2025-04-13 05:17:56,2025-04-14 09:18:28,Lucknow,Mumbai,135.8,OnTime
SH048314,ORD052568,BlueDart,2025-04-13 06:22:18,2025-04-14 06:16:54,Chennai,Bangalore,92.47,OnTime
SH048315,ORD052569,Delhivery,2025-04-13 07:11:44,2025-04-15 02:07:08,Kolkata,Pune,101.59,Late_1_2d
SH048316,ORD052570,BlueDart,2025-04-13 05:41:27,2025-04-14 16:46:47,Mumbai,Delhi,124.9,OnTime
SH048317,ORD052571,InHouse,2025-04-13 05:01:53,2025-04-14 01:16:04,Mumbai,Delhi,55.4,OnTime
SH048318,ORD052572,Ekart,2025-04-13 09:28:32,2025-04-14 04:15:36,Delhi,Chennai,112.21,OnTime
SH048319,ORD052573,InHouse,2025-04-13 09:43:53,2025-04-15 15:16:48,Bangalore,Bangalore,30.12,Late_1_2d
SH048320,ORD052574,InHouse,2025-04-13 11:15:16,2025-04-13 20:41:50,Mumbai,Bangalore,75.74,OnTime
SH048321,ORD052575,Ekart,2025-04-13 12:40:50,2025-04-15 06:54:36,Mumbai,Bangalore,79.12,Late_1_2d
SH048322,ORD052576,InHouse,2025-04-13 04:57:42,2025-04-14 01:19:58,Mumbai,Mumbai,39.42,OnTime
SH048323,ORD052577,Ekart,2025-04-13 12:52:29,2025-04-14 04:57:00,Hyderabad,Delhi,70.2,OnTime
SH048324,ORD052578,Ekart,2025-04-13 07:57:10,2025-04-14 19:21:56,Chandigarh,Bangalore,109.15,OnTime
SH048325,ORD052579,Delhivery,2025-04-14 10:30:01,2025-04-17 15:43:44,Mumbai,Hyderabad,92.7,Late_1_2d
SH048326,ORD052580,InHouse,2025-04-14 16:05:50,2025-04-15 07:26:43,Mumbai,Mumbai,45.44,OnTime
SH048327,ORD052581,Ekart,2025-04-14 08:13:29,2025-04-15 02:44:26,Delhi,Pune,106.61,OnTime
SH048328,ORD052582,Ekart,2025-04-14 08:43:35,2025-04-15 18:47:53,Hyderabad,Chennai,118.32,OnTime
SH048329,ORD052583,Ekart,2025-04-14 06:34:06,2025-04-14 22:57:50,Pune,Mumbai,83.76,OnTime
SH048330,ORD052584,Delhivery,2025-04-14 08:45:19,2025-04-14 23:07:42,Bangalore,Kochi,94.35,OnTime
SH048331,ORD052586,Ekart,2025-04-14 08:03:50,2025-04-15 16:28:36,Lucknow,Pune,121.05,OnTime
SH048332,ORD052587,InHouse,2025-04-14 15:00:14,2025-04-14 22:23:41,Hyderabad,Bangalore,38.52,OnTime
SH048333,ORD052588,Delhivery,2025-04-14 05:24:25,2025-04-17 10:07:46,Delhi,Mumbai,71.78,Late_1_2d
SH048334,ORD052589,Delhivery,2025-04-14 14:12:37,2025-04-15 11:24:37,Delhi,Bangalore,77.44,OnTime
SH048335,ORD052590,InHouse,2025-04-14 11:20:36,2025-04-15 05:41:32,Pune,Mumbai,54.57,OnTime
SH048336,ORD052591,BlueDart,2025-04-14 06:48:24,2025-04-16 01:37:06,Pune,Mumbai,135.88,Late_1_2d
SH048337,ORD052593,InHouse,2025-04-14 05:23:55,2025-04-15 14:51:40,Delhi,Mumbai,89.81,OnTime
SH048338,ORD052594,InHouse,2025-04-14 07:43:52,2025-04-14 20:47:17,Mumbai,Delhi,57.78,OnTime
SH048339,ORD052595,Ekart,2025-04-14 05:04:30,2025-04-15 02:39:52,Kolkata,Hyderabad,103.92,OnTime
SH048340,ORD052596,InHouse,2025-04-14 07:19:31,2025-04-14 23:15:49,Kolkata,Delhi,64.87,OnTime
SH048341,ORD052597,InHouse,2025-04-14 07:23:29,2025-04-15 00:24:54,Hyderabad,Mumbai,67.84,OnTime
SH048342,ORD052598,InHouse,2025-04-14 15:54:16,2025-04-15 10:29:03,Lucknow,Bangalore,66.31,OnTime
SH048343,ORD052599,Ekart,2025-04-14 05:53:29,2025-04-15 14:56:58,Kolkata,Chennai,68.83,OnTime
SH048344,ORD052600,Delhivery,2025-04-14 08:50:39,2025-04-15 03:35:15,Hyderabad,Bangalore,106.57,OnTime
SH048345,ORD052601,BlueDart,2025-04-14 13:53:41,2025-04-16 10:50:55,Mumbai,Kolkata,147.9,Late_1_2d
SH048346,ORD052602,BlueDart,2025-04-14 15:20:27,2025-04-16 04:48:08,Delhi,Hyderabad,89.19,Late_1_2d
SH048347,ORD052604,InHouse,2025-04-14 06:13:00,2025-04-14 23:18:21,Lucknow,Delhi,65.25,OnTime
SH048348,ORD052605,Ekart,2025-04-14 08:39:38,2025-04-15 15:32:11,Ahmedabad,Chennai,103.77,OnTime
SH048349,ORD052606,Delhivery,2025-04-14 15:26:19,2025-04-18 20:37:37,Mumbai,Lucknow,90.17,OnTime
SH048350,ORD052607,BlueDart,2025-04-14 16:40:35,2025-04-15 17:35:16,Mumbai,Ahmedabad,106.62,OnTime
SH048351,ORD052608,InHouse,2025-04-14 14:04:15,2025-04-15 09:30:17,Mumbai,Hyderabad,67.02,OnTime
SH048352,ORD052609,Delhivery,2025-04-14 16:38:14,2025-04-16 03:06:10,Pune,Chandigarh,107.23,Late_1_2d
SH048353,ORD052610,Delhivery,2025-04-14 06:17:46,,Delhi,Delhi,69.69,InTransit
SH048354,ORD052611,Delhivery,2025-04-14 15:16:41,2025-04-16 00:11:33,Lucknow,Delhi,80.65,Late_1_2d
SH048355,ORD052612,InHouse,2025-04-14 06:44:58,2025-04-14 14:12:49,Chandigarh,Delhi,47.5,OnTime
SH048356,ORD052613,Ekart,2025-04-14 08:14:41,2025-04-15 07:54:24,Hyderabad,Chennai,89.69,OnTime
SH048357,ORD052614,Ekart,2025-04-14 16:16:54,2025-04-16 02:25:14,Delhi,Delhi,31.01,Late_1_2d
SH048358,ORD052615,InHouse,2025-04-14 14:13:04,2025-04-15 00:27:56,Hyderabad,Delhi,69.1,OnTime
SH048359,ORD052616,Ekart,2025-04-14 14:10:58,2025-04-17 20:22:43,Kolkata,Chennai,94.79,Late_1_2d
SH048360,ORD052617,Ekart,2025-04-14 15:04:14,2025-04-15 10:14:59,Bangalore,Hyderabad,83.49,OnTime
SH048361,ORD052618,Ekart,2025-04-14 16:11:47,2025-04-16 00:42:21,Hyderabad,Ahmedabad,62.81,Late_1_2d
SH048362,ORD052619,BlueDart,2025-04-14 16:40:38,2025-04-16 22:44:07,Delhi,Lucknow,120.05,OnTime
SH048363,ORD052620,Ekart,2025-04-14 09:15:46,2025-04-16 11:54:51,Pune,Bangalore,116.28,Late_1_2d
SH048364,ORD052621,Delhivery,2025-04-14 06:14:56,2025-04-15 13:59:11,Jaipur,Mumbai,121.06,OnTime
SH048365,ORD052622,Delhivery,2025-04-14 10:56:56,2025-04-15 04:31:45,Mumbai,Hyderabad,110.74,OnTime
SH048366,ORD052623,Ekart,2025-04-14 08:51:26,2025-04-15 16:24:49,Kochi,Lucknow,118.93,OnTime
SH048367,ORD052624,BlueDart,2025-04-14 13:53:53,2025-04-17 08:13:31,Kochi,Mumbai,84.99,Late_1_2d
SH048368,ORD052625,BlueDart,2025-04-14 12:56:40,2025-04-16 20:52:31,Chennai,Delhi,79.24,OnTime
SH048369,ORD052626,Delhivery,2025-04-14 16:27:48,2025-04-15 22:55:19,Mumbai,Delhi,103.54,OnTime
SH048370,ORD052627,Ekart,2025-04-14 12:54:52,2025-04-15 12:22:37,Mumbai,Jaipur,88.79,OnTime
SH048371,ORD052628,BlueDart,2025-04-14 09:17:22,2025-04-15 23:03:24,Kolkata,Kochi,88.17,OnTime
SH048372,ORD052629,Delhivery,2025-04-14 12:03:16,2025-04-15 15:35:27,Jaipur,Delhi,99.69,OnTime
SH048373,ORD052630,Delhivery,2025-04-14 11:24:24,2025-04-15 01:29:17,Mumbai,Kolkata,116.79,OnTime
SH048374,ORD052631,Delhivery,2025-04-14 08:04:27,2025-04-16 23:07:28,Mumbai,Bangalore,67.7,OnTime
SH048375,ORD052632,BlueDart,2025-04-14 09:49:25,2025-04-14 23:03:14,Bangalore,Delhi,140.43,OnTime
SH048376,ORD052633,InHouse,2025-04-14 08:23:41,,Chennai,Delhi,42.86,InTransit
SH048377,ORD052634,Ekart,2025-04-14 07:09:15,2025-04-14 22:09:21,Kolkata,Bangalore,54.42,OnTime
SH048378,ORD052635,InHouse,2025-04-14 11:55:40,2025-04-15 04:00:22,Delhi,Delhi,40.33,OnTime
SH048379,ORD052636,Ekart,2025-04-14 08:12:50,2025-04-14 22:59:41,Mumbai,Ahmedabad,77.31,OnTime
SH048380,ORD052637,BlueDart,2025-04-14 11:01:54,2025-04-15 04:12:05,Kochi,Mumbai,82.84,OnTime
SH048381,ORD052638,InHouse,2025-04-14 07:35:24,2025-04-16 10:26:18,Mumbai,Bangalore,51.29,Late_1_2d
SH048382,ORD052639,Ekart,2025-04-14 07:51:56,2025-04-15 16:52:05,Kolkata,Hyderabad,90.64,OnTime
SH048383,ORD052641,InHouse,2025-04-14 12:20:26,2025-04-15 20:39:20,Mumbai,Hyderabad,81.02,OnTime
SH048384,ORD052642,InHouse,2025-04-14 12:28:45,2025-04-14 20:17:25,Delhi,Hyderabad,88.09,OnTime
SH048385,ORD052643,Delhivery,2025-04-14 09:33:24,2025-04-14 23:05:46,Delhi,Bangalore,67.32,OnTime
SH048386,ORD052644,Delhivery,2025-04-14 08:29:48,2025-04-15 17:35:51,Hyderabad,Bangalore,80.9,OnTime
SH048387,ORD052645,InHouse,2025-04-14 05:18:20,2025-04-14 23:59:32,Bangalore,Bangalore,48.36,OnTime
SH048388,ORD052646,Delhivery,2025-04-14 11:44:54,2025-04-15 05:45:33,Kolkata,Mumbai,96.3,OnTime
SH048389,ORD052647,Delhivery,2025-04-14 10:44:27,2025-04-17 12:32:28,Pune,Delhi,71.3,Late_1_2d
SH048390,ORD052648,BlueDart,2025-04-14 08:41:59,2025-04-16 07:41:20,Chennai,Mumbai,142.22,Late_1_2d
SH048391,ORD052649,InHouse,2025-04-14 16:38:43,2025-04-16 02:01:12,Lucknow,Bangalore,74.59,OnTime
SH048392,ORD052650,Delhivery,2025-04-14 15:44:22,2025-04-16 01:26:35,Pune,Delhi,102.38,Late_1_2d
SH048393,ORD052651,BlueDart,2025-04-14 13:32:41,2025-04-15 07:55:19,Kolkata,Bangalore,114.43,OnTime
SH048394,ORD052652,Delhivery,2025-04-14 10:51:00,2025-04-16 00:35:43,Chennai,Kochi,84.2,Late_1_2d
SH048395,ORD052653,InHouse,2025-04-14 05:35:57,2025-04-14 16:58:43,Mumbai,Mumbai,28.95,OnTime
SH048396,ORD052655,Ekart,2025-04-14 15:19:19,2025-04-15 21:26:15,Bangalore,Mumbai,91.71,OnTime
SH048397,ORD052656,Ekart,2025-04-14 15:49:28,2025-04-15 23:15:59,Mumbai,Pune,105.57,OnTime
SH048398,ORD052657,InHouse,2025-04-14 15:40:32,2025-04-15 05:48:26,Ahmedabad,Delhi,58.18,OnTime
SH048399,ORD052658,BlueDart,2025-04-14 09:57:07,2025-04-15 02:05:08,Pune,Kolkata,111.74,OnTime
SH048400,ORD052659,InHouse,2025-04-14 09:05:16,2025-04-15 13:39:49,Hyderabad,Mumbai,79.45,OnTime
SH048401,ORD052660,BlueDart,2025-04-14 08:30:37,2025-04-15 08:28:53,Jaipur,Lucknow,142.55,OnTime
SH048402,ORD052661,Ekart,2025-04-14 12:05:31,2025-04-15 07:00:47,Delhi,Chennai,86.25,OnTime
SH048403,ORD052662,BlueDart,2025-04-14 08:01:37,2025-04-16 07:27:46,Chandigarh,Ahmedabad,99.17,Late_1_2d
SH048404,ORD052663,BlueDart,2025-04-14 16:16:32,2025-04-15 22:22:02,Delhi,Hyderabad,136.38,OnTime
SH048405,ORD052664,InHouse,2025-04-14 08:59:08,2025-04-16 03:53:12,Bangalore,Mumbai,80.98,Late_1_2d
SH048406,ORD052665,Delhivery,2025-04-14 05:40:49,2025-04-15 16:23:36,Hyderabad,Hyderabad,31.89,OnTime
SH048407,ORD052666,InHouse,2025-04-14 06:43:46,2025-04-15 06:47:10,Mumbai,Bangalore,51.11,OnTime
SH048408,ORD052667,Delhivery,2025-04-14 08:50:11,2025-04-15 18:25:09,Bangalore,Delhi,120.39,OnTime
SH048409,ORD052669,BlueDart,2025-04-14 11:59:09,,Chennai,Ahmedabad,133.39,InTransit
SH048410,ORD052670,InHouse,2025-04-14 08:12:06,2025-04-14 23:58:58,Mumbai,Hyderabad,68.5,OnTime
SH048411,ORD052671,Ekart,2025-04-14 10:15:05,2025-04-16 11:05:52,Ahmedabad,Delhi,112.35,OnTime
SH048412,ORD052672,Delhivery,2025-04-14 06:32:56,2025-04-14 21:14:35,Kolkata,Pune,69.63,OnTime
SH048413,ORD052673,Delhivery,2025-04-14 05:51:22,2025-04-16 02:46:42,Mumbai,Kochi,98.56,Late_1_2d
SH048414,ORD052675,Delhivery,2025-04-14 07:58:55,2025-04-15 19:48:28,Chennai,Bangalore,76.26,OnTime
SH048415,ORD052676,Ekart,2025-04-14 10:04:02,2025-04-15 10:50:30,Chennai,Mumbai,127.13,OnTime
SH048416,ORD052677,Delhivery,2025-04-14 16:03:59,2025-04-15 11:48:17,Delhi,Kochi,77.13,OnTime
SH048417,ORD052678,InHouse,2025-04-14 07:18:17,2025-04-14 14:48:39,Delhi,Bangalore,79.62,OnTime
SH048418,ORD052679,Ekart,2025-04-14 13:23:07,2025-04-16 21:20:42,Hyderabad,Pune,71.69,OnTime
SH048419,ORD052680,InHouse,2025-04-14 10:28:26,2025-04-15 12:12:42,Mumbai,Bangalore,69.63,OnTime
SH048420,ORD052681,InHouse,2025-04-14 07:14:01,2025-04-14 18:53:11,Pune,Hyderabad,75.42,OnTime
SH048421,ORD052682,Ekart,2025-04-14 08:33:34,2025-04-15 10:10:49,Delhi,Lucknow,116.99,OnTime
SH048422,ORD052683,InHouse,2025-04-14 06:31:44,2025-04-15 10:43:29,Chandigarh,Mumbai,50.2,OnTime
SH048423,ORD052684,Delhivery,2025-04-14 16:27:33,2025-04-15 08:18:57,Pune,Kolkata,96.86,OnTime
SH048424,ORD052685,BlueDart,2025-04-14 12:17:54,,Chennai,Delhi,111.27,InTransit
SH048425,ORD052686,Ekart,2025-04-14 13:53:48,2025-04-15 08:07:30,Bangalore,Mumbai,90.56,OnTime
SH048426,ORD052687,InHouse,2025-04-14 12:32:45,2025-04-15 00:48:53,Lucknow,Hyderabad,73.04,OnTime
SH048427,ORD052688,Delhivery,2025-04-14 14:52:09,2025-04-16 14:28:46,Delhi,Delhi,75.76,OnTime
SH048428,ORD052689,Delhivery,2025-04-14 15:09:04,2025-04-16 11:59:38,Kolkata,Hyderabad,108.96,Late_1_2d
SH048429,ORD052690,BlueDart,2025-04-14 11:17:18,2025-04-15 07:38:41,Mumbai,Lucknow,102.81,OnTime
SH048430,ORD052692,Ekart,2025-04-14 13:26:16,2025-04-15 21:09:45,Chennai,Chandigarh,80.88,OnTime
SH048431,ORD052693,Delhivery,2025-04-14 15:32:32,2025-04-16 00:22:37,Hyderabad,Hyderabad,60.14,OnTime
SH048432,ORD052694,Delhivery,2025-04-14 10:00:08,2025-04-16 14:22:35,Chandigarh,Chennai,67.77,Late_1_2d
SH048433,ORD052695,Ekart,2025-04-14 06:32:07,2025-04-15 17:56:36,Kolkata,Jaipur,91.61,OnTime
SH048434,ORD052696,Delhivery,2025-04-14 14:11:02,2025-04-16 09:33:09,Chennai,Chennai,54.37,Late_1_2d
SH048435,ORD052697,BlueDart,2025-04-14 09:20:51,2025-04-16 14:17:58,Delhi,Mumbai,78.38,OnTime
SH048436,ORD052698,Ekart,2025-04-14 13:56:31,2025-04-18 01:06:05,Kolkata,Kolkata,54.24,OnTime
SH048437,ORD052699,BlueDart,2025-04-14 09:38:24,2025-04-15 18:42:00,Kolkata,Bangalore,155.95,OnTime
SH048438,ORD052700,BlueDart,2025-04-14 11:05:02,2025-04-15 15:54:13,Jaipur,Pune,85.73,OnTime
SH048439,ORD052701,InHouse,2025-04-14 15:56:59,2025-04-15 11:54:01,Mumbai,Delhi,62.19,OnTime
SH048440,ORD052702,Ekart,2025-04-14 15:10:05,,Kochi,Bangalore,69.6,InTransit
SH048441,ORD052703,BlueDart,2025-04-14 12:47:08,2025-04-15 08:03:58,Kolkata,Bangalore,92.58,OnTime
SH048442,ORD052704,Ekart,2025-04-14 09:50:04,2025-04-16 19:37:42,Delhi,Delhi,58.19,Late_1_2d
SH048443,ORD052705,BlueDart,2025-04-14 05:46:39,2025-04-14 21:35:17,Bangalore,Mumbai,131.85,OnTime
SH048444,ORD052707,Delhivery,2025-04-14 16:08:43,2025-04-15 11:03:32,Kolkata,Kolkata,40.16,OnTime
SH048445,ORD052708,Delhivery,2025-04-14 05:45:05,2025-04-15 14:01:54,Pune,Delhi,121.28,OnTime
SH048446,ORD052709,BlueDart,2025-04-14 06:31:17,2025-04-16 06:56:29,Pune,Mumbai,129.32,Late_1_2d
SH048447,ORD052710,BlueDart,2025-04-14 06:23:14,2025-04-17 01:20:46,Jaipur,Ahmedabad,122.25,Late_1_2d
SH048448,ORD052711,InHouse,2025-04-14 16:05:03,2025-04-15 20:33:45,Bangalore,Bangalore,43.96,OnTime
SH048449,ORD052712,BlueDart,2025-04-14 15:01:51,2025-04-15 23:01:13,Delhi,Hyderabad,91.6,OnTime
SH048450,ORD052713,InHouse,2025-04-14 12:41:45,2025-04-15 03:30:38,Ahmedabad,Hyderabad,66.63,OnTime
SH048451,ORD052714,BlueDart,2025-04-14 10:05:45,2025-04-15 16:07:32,Kolkata,Chennai,155.29,OnTime
SH048452,ORD052715,Delhivery,2025-04-14 06:41:51,2025-04-15 07:09:54,Delhi,Delhi,61.03,OnTime
SH048453,ORD052716,Ekart,2025-04-14 10:18:07,2025-04-15 17:08:14,Bangalore,Hyderabad,110.19,OnTime
SH048454,ORD052717,BlueDart,2025-04-14 14:23:46,2025-04-15 08:37:24,Kochi,Chandigarh,89.26,OnTime
